Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
64,Darius Garland,PG,23,CLE,5,5,37.8,7.0,16.0,.438,2.4,6.2,.387,4.6,9.8,.469,.513,4.2,5.0,.840,0.0,1.8,1.8,5.0,1.6,0.2,3.6,3.4,20.6,2023
65,Rudy Gobert,C,30,MIN,5,5,35.4,5.8,9.2,.630,0.0,0.0,,5.8,9.2,.630,.630,3.4,5.4,.630,3.6,8.6,12.2,2.0,0.4,1.0,1.6,4.8,15.0,2023
66,Aaron Gordon,PF,27,DEN,20,20,35.7,5.1,9.8,.518,0.9,2.3,.391,4.2,7.5,.557,.564,2.3,3.5,.652,2.5,3.6,6.0,2.6,0.6,0.7,1.0,2.9,13.3,2023
67,Eric Gordon,SG,34,LAC,5,5,29.8,3.6,8.8,.409,2.0,5.8,.345,1.6,3.0,.533,.523,1.0,1.2,.833,0.2,1.2,1.4,2.6,0.6,0.4,0.8,2.4,10.2,2023
68,Danny Green,SG,35,CLE,4,0,10.0,0.3,1.3,.200,0.3,1.0,.250,0.0,0.3,.000,.300,0.0,0.0,,0.5,1.3,1.8,0.3,0.5,0.3,0.5,1.8,0.8,2023
69,Draymond Green,PF,32,GSW,12,9,30.6,3.5,7.6,.462,0.4,1.7,.250,3.1,5.9,.521,.489,2.0,2.8,.727,1.6,5.3,6.9,6.8,1.5,1.0,2.3,4.0,9.4,2023
70,JaMychal Green,PF,32,GSW,7,2,7.0,1.3,3.3,.391,0.7,2.6,.278,0.6,0.7,.800,.500,0.0,0.0,,0.0,0.7,0.7,0.4,0.0,0.1,0.3,1.4,3.3,2023
71,Jeff Green,PF,36,DEN,20,0,17.2,1.4,3.1,.452,0.5,1.4,.321,1.0,1.7,.559,.524,0.9,1.0,.895,0.3,1.3,1.6,0.7,0.3,0.4,0.5,2.2,4.1,2023
72,Blake Griffin,C,33,BOS,1,0,6.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2023
73,Quentin Grimes,SG,22,NYK,9,6,26.9,1.6,5.1,.304,1.0,4.1,.243,0.6,1.0,.556,.402,1.0,1.2,.818,0.3,2.4,2.8,1.4,1.0,0.6,1.1,1.9,5.1,2023
74,Rui Hachimura,PF,24,LAL,16,1,24.3,4.6,8.2,.557,1.2,2.4,.487,3.4,5.8,.587,.630,1.9,2.1,.882,0.6,3.1,3.6,0.6,0.5,0.3,0.6,1.6,12.2,2023
75,James Harden,PG,33,PHI,11,11,38.8,6.5,16.6,.393,2.8,7.5,.378,3.7,9.2,.406,.478,4.4,5.0,.873,0.5,5.6,6.2,8.3,1.8,0.4,3.2,2.5,20.3,2023
76,Montrezl Harrell,C,29,PHI,2,0,3.5,0.0,1.5,.000,0.0,0.0,,0.0,1.5,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2023
77,Joe Harris,SF,31,BRK,4,0,11.0,0.5,3.3,.154,0.3,3.0,.083,0.3,0.3,1.000,.192,0.5,0.5,1.000,0.0,1.3,1.3,0.0,0.5,0.0,0.8,1.3,1.8,2023
78,Tobias Harris,SF,30,PHI,11,11,35.6,6.4,12.2,.522,1.4,3.7,.366,5.0,8.5,.591,.578,1.2,1.4,.867,1.5,5.7,7.3,1.6,0.6,0.5,0.7,2.5,15.3,2023
79,Shaquille Harrison,SG,29,LAL,8,0,3.5,0.5,0.9,.571,0.1,0.1,1.000,0.4,0.8,.500,.643,0.1,0.3,.500,0.0,0.4,0.4,1.1,0.3,0.0,0.0,0.4,1.3,2023
80,Josh Hart,SF,27,NYK,11,5,32.1,4.1,8.5,.479,0.9,2.9,.313,3.2,5.6,.565,.532,1.3,2.0,.636,1.6,5.7,7.4,2.2,0.8,0.3,1.9,3.5,10.4,2023
81,Isaiah Hartenstein,C,24,NYK,11,0,20.0,1.0,2.1,.478,0.0,0.0,,1.0,2.1,.478,.478,1.1,1.5,.750,2.1,2.5,4.6,1.3,0.8,1.4,0.5,2.6,3.1,2023
82,Udonis Haslem,C,42,MIA,2,0,1.5,0.0,1.5,.000,0.0,0.5,.000,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2023
83,Sam Hauser,SF,25,BOS,15,0,6.9,0.7,1.9,.345,0.5,1.6,.333,0.1,0.3,.400,.483,0.1,0.1,1.000,0.3,0.8,1.1,0.3,0.1,0.1,0.0,0.5,2.0,2023
84,Tyler Herro,SG,23,MIA,1,1,19.0,5.0,9.0,.556,2.0,4.0,.500,3.0,5.0,.600,.667,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,12.0,2023
85,Haywood Highsmith,PF,26,MIA,18,0,8.9,1.3,2.2,.615,0.4,0.9,.500,0.9,1.3,.696,.718,0.2,0.3,.800,0.6,0.8,1.3,0.3,0.6,0.1,0.1,1.1,3.3,2023
86,Aaron Holiday,PG,26,ATL,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2023
87,Jrue Holiday,PG,32,MIL,5,5,38.2,6.8,17.0,.400,2.4,8.4,.286,4.4,8.6,.512,.471,1.8,2.6,.692,0.8,5.8,6.6,8.0,1.0,0.4,2.4,2.4,17.8,2023
88,Al Horford,C,36,BOS,20,20,30.9,2.6,6.6,.386,1.4,4.7,.298,1.2,1.9,.605,.492,0.2,0.2,.750,1.5,5.7,7.2,3.0,1.1,1.7,0.6,2.4,6.7,2023
89,Danuel House Jr.,SF,29,PHI,7,0,6.0,1.3,3.0,.429,0.1,1.4,.100,1.1,1.6,.727,.452,0.1,0.1,1.000,0.0,1.7,1.7,0.1,0.0,0.0,0.1,0.6,2.9,2023
90,Kevin Huerter,SG,24,SAC,7,7,26.1,3.6,10.3,.347,1.1,5.6,.205,2.4,4.7,.515,.403,0.9,1.1,.750,0.1,4.3,4.4,1.1,0.4,1.3,0.6,3.3,9.1,2023
91,De'Andre Hunter,SF,25,ATL,6,6,37.3,6.5,14.2,.459,2.3,6.3,.368,4.2,7.8,.532,.541,1.3,1.7,.800,1.2,4.5,5.7,1.2,0.7,0.3,1.5,3.3,16.7,2023
92,Bones Hyland,PG,22,LAC,5,0,16.4,3.0,8.8,.341,1.0,4.0,.250,2.0,4.8,.417,.398,1.6,2.0,.800,0.2,0.6,0.8,0.8,0.8,0.2,0.8,1.8,8.6,2023
93,Joe Ingles,SF,35,MIL,5,0,17.8,2.4,4.6,.522,2.0,4.0,.500,0.4,0.6,.667,.739,0.0,0.0,,0.2,1.0,1.2,2.0,0.6,0.2,1.2,1.4,6.8,2023
94,Jaren Jackson Jr.,C,23,MEM,6,6,36.7,5.8,13.8,.422,1.2,4.2,.280,4.7,9.7,.483,.464,5.2,6.0,.861,3.3,4.5,7.8,1.5,1.0,2.0,3.0,4.0,18.0,2023
95,Reggie Jackson,PG,32,DEN,6,0,3.0,0.2,0.3,.500,0.2,0.3,.500,0.0,0.0,,.750,0.0,0.0,,0.0,0.3,0.3,0.3,0.2,0.0,0.2,0.0,0.5,2023
96,LeBron James,PF,38,LAL,16,16,38.7,9.2,18.4,.498,1.8,6.6,.264,7.4,11.8,.630,.546,4.4,5.8,.761,1.6,8.3,9.9,6.5,1.1,1.1,2.5,1.8,24.5,2023
97,DaQuan Jeffries,SG,25,NYK,2,0,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023
98,Cameron Johnson,PF,26,BRK,4,4,38.0,7.0,13.8,.509,3.0,7.0,.429,4.0,6.8,.593,.618,1.5,1.8,.857,0.8,5.0,5.8,2.8,0.8,0.3,1.3,2.5,18.5,2023
99,Jalen Johnson,SF,21,ATL,6,0,9.3,1.7,4.0,.417,0.7,1.8,.364,1.0,2.2,.462,.500,0.3,0.3,1.000,0.3,2.2,2.5,1.3,0.5,0.0,0.8,0.8,4.3,2023
100,Nikola Jokić,C,27,DEN,20,20,39.5,11.4,20.7,.548,1.8,3.8,.461,9.6,16.9,.568,.591,5.6,7.0,.799,3.5,10.0,13.5,9.5,1.1,1.0,3.5,3.5,30.0,2023
101,Tyus Jones,PG,26,MEM,6,1,20.0,1.8,6.0,.306,0.5,3.2,.158,1.3,2.8,.471,.347,0.3,0.5,.667,0.5,2.5,3.0,3.7,1.3,0.0,1.3,0.8,4.5,2023
102,DeAndre Jordan,C,34,DEN,4,0,3.5,0.5,0.8,.667,0.0,0.0,,0.5,0.8,.667,.667,0.3,0.5,.500,0.0,1.0,1.0,0.3,0.0,0.3,0.5,0.5,1.3,2023
103,Nikola Jović,PF,19,MIA,7,0,1.9,0.1,0.6,.250,0.0,0.3,.000,0.1,0.3,.500,.250,0.0,0.0,,0.1,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.3,2023
104,Luke Kennard,SG,26,MEM,5,0,21.4,2.4,4.6,.522,1.6,3.2,.500,0.8,1.4,.571,.696,0.8,0.8,1.000,1.0,3.0,4.0,1.4,0.8,0.0,0.2,1.6,7.2,2023
105,Nathan Knight,C,25,MIN,2,0,2.5,0.5,2.0,.250,0.0,1.0,.000,0.5,1.0,.500,.250,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,2023
106,John Konchar,SF,26,MEM,5,0,9.8,0.4,1.8,.222,0.0,0.8,.000,0.4,1.0,.400,.222,0.0,0.0,,0.8,1.2,2.0,0.8,0.4,0.4,0.2,1.2,0.8,2023
107,Furkan Korkmaz,SG,25,PHI,3,0,3.7,0.0,0.7,.000,0.0,0.3,.000,0.0,0.3,.000,.000,0.7,0.7,1.000,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.0,0.7,2023
108,Luke Kornet,C,27,BOS,8,0,4.0,0.9,1.0,.875,0.1,0.1,1.000,0.8,0.9,.857,.938,0.3,0.3,1.000,0.6,0.6,1.3,0.0,0.0,0.1,0.0,0.3,2.1,2023
109,Jonathan Kuminga,PF,20,GSW,10,0,6.1,1.3,2.4,.542,0.3,0.7,.429,1.0,1.7,.588,.604,0.5,0.9,.556,0.4,0.5,0.9,0.5,0.2,0.0,0.4,0.5,3.4,2023
110,Anthony Lamb,SF,25,GSW,6,0,5.2,0.3,0.8,.400,0.2,0.7,.250,0.2,0.2,1.000,.500,0.0,0.0,,0.2,0.8,1.0,0.0,0.2,0.2,0.3,0.5,0.8,2023
111,Jock Landale,C,27,PHO,7,1,16.1,2.4,3.9,.630,0.0,0.1,.000,2.4,3.7,.654,.630,1.3,2.0,.643,1.4,2.6,4.0,0.4,0.4,0.4,0.3,2.1,6.1,2023
112,Damion Lee,SG,30,PHO,8,0,11.1,0.8,2.5,.300,0.4,1.9,.200,0.4,0.6,.600,.375,0.3,0.3,1.000,0.5,0.9,1.4,0.6,0.3,0.0,0.1,1.0,2.1,2023
113,Alex Len,C,29,SAC,7,0,7.7,1.0,1.3,.778,0.0,0.0,,1.0,1.3,.778,.778,0.7,0.9,.833,1.0,1.9,2.9,0.1,0.0,0.4,1.0,2.1,2.7,2023
114,Kawhi Leonard,SF,31,LAC,2,2,40.0,12.0,22.0,.545,3.0,5.0,.600,9.0,17.0,.529,.614,7.5,8.5,.882,1.5,5.0,6.5,6.0,2.0,0.5,3.0,2.5,34.5,2023
115,Meyers Leonard,C,30,MIL,2,0,2.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2023
116,Caris LeVert,SG,28,CLE,5,3,34.0,5.4,12.6,.429,2.6,7.2,.361,2.8,5.4,.519,.532,1.6,2.6,.615,0.8,3.8,4.6,2.6,0.4,0.2,1.0,2.0,15.0,2023
117,Kenneth Lofton Jr.,PF,20,MEM,4,0,3.0,0.8,2.0,.375,0.0,0.5,.000,0.8,1.5,.500,.375,0.3,0.5,.500,0.3,0.5,0.8,0.3,0.0,0.0,0.0,0.0,1.8,2023
118,Kevon Looney,C,26,GSW,13,8,25.0,2.8,4.9,.578,0.0,0.0,,2.8,4.9,.578,.578,0.8,1.4,.556,4.7,8.4,13.1,3.3,0.6,0.4,1.0,2.8,6.5,2023
119,Brook Lopez,C,34,MIL,5,5,36.4,7.8,13.4,.582,1.4,3.4,.412,6.4,10.0,.640,.634,2.0,2.6,.769,2.8,3.6,6.4,1.2,1.4,1.8,2.2,2.0,19.0,2023
120,Robin Lopez,C,34,CLE,2,0,3.0,1.5,1.5,1.000,0.0,0.0,,1.5,1.5,1.000,1.000,1.0,1.0,1.000,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0,4.0,2023
121,Kevin Love,PF,34,MIA,20,18,18.0,2.3,6.0,.378,1.7,4.4,.375,0.6,1.6,.387,.517,0.7,0.8,.875,0.7,4.9,5.6,1.2,0.5,0.4,0.5,1.8,6.9,2023
122,Kyle Lowry,PG,36,MIA,23,1,26.0,3.2,7.6,.425,1.4,3.8,.375,1.8,3.7,.477,.520,1.3,1.4,.939,0.5,3.0,3.5,4.4,1.0,0.6,1.7,2.6,9.2,2023
123,Trey Lyles,PF,27,SAC,7,0,16.9,2.4,5.7,.425,1.3,3.9,.333,1.1,1.9,.615,.538,0.4,0.7,.600,1.3,4.4,5.7,0.7,0.3,0.0,0.4,1.7,6.6,2023
124,Terance Mann,SG,26,LAC,5,0,26.6,3.8,6.6,.576,1.8,3.8,.474,2.0,2.8,.714,.712,1.2,1.8,.667,1.4,1.8,3.2,2.2,0.8,0.2,1.8,3.4,10.6,2023
125,Caleb Martin,SF,27,MIA,23,4,30.2,4.7,9.0,.529,1.9,4.5,.423,2.8,4.4,.637,.636,1.3,1.5,.829,1.2,4.3,5.4,1.6,0.9,0.4,1.0,2.4,12.7,2023
126,Wesley Matthews,SF,36,MIL,2,0,20.5,2.0,4.5,.444,2.0,3.5,.571,0.0,1.0,.000,.667,0.0,0.0,,0.5,1.0,1.5,0.5,1.0,0.5,0.0,1.5,6.0,2023
127,Tyrese Maxey,SG,22,PHI,11,11,38.5,7.5,17.5,.427,3.1,7.7,.400,4.4,9.7,.449,.516,2.5,2.8,.903,0.8,4.0,4.8,2.3,1.4,0.5,0.7,2.4,20.5,2023
128,Miles McBride,PG,22,NYK,8,0,2.5,0.1,0.5,.250,0.1,0.4,.333,0.0,0.1,.000,.375,0.0,0.0,,0.0,0.3,0.3,0.1,0.0,0.1,0.0,0.1,0.4,2023
129,Jalen McDaniels,SF,25,PHI,8,0,12.8,1.0,2.5,.400,0.4,1.1,.333,0.6,1.4,.455,.475,0.0,0.0,,0.4,1.6,2.0,0.6,0.1,0.0,0.4,1.0,2.4,2023
130,Jordan McLaughlin,PG,26,MIN,2,0,7.0,0.0,2.0,.000,0.0,1.0,.000,0.0,1.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2023
131,De'Anthony Melton,SG,24,PHI,11,0,24.9,2.8,7.4,.383,1.7,4.5,.388,1.1,2.9,.375,.500,0.5,0.7,.750,1.3,2.0,3.3,1.6,1.2,0.8,0.7,1.8,7.9,2023
132,Chimezie Metu,PF,25,SAC,3,0,2.0,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.7,1.0,.667,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.7,2023
133,Khris Middleton,SF,31,MIL,5,5,34.6,8.0,17.2,.465,2.6,6.4,.406,5.4,10.8,.500,.541,5.2,6.0,.867,1.4,5.0,6.4,6.2,0.6,0.0,3.4,3.0,23.8,2023
134,Patty Mills,PG,34,BRK,1,0,5.0,0.0,2.0,.000,0.0,2.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023
135,Shake Milton,SG,26,PHI,6,0,3.5,0.5,0.8,.600,0.0,0.2,.000,0.5,0.7,.750,.600,0.3,0.3,1.000,0.0,0.5,0.5,0.3,0.3,0.0,0.2,0.5,1.3,2023
136,Josh Minott,SF,20,MIN,1,0,6.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2023
137,Davion Mitchell,PG,24,SAC,7,0,20.0,2.7,6.6,.413,1.0,3.9,.259,1.7,2.7,.632,.489,0.7,0.9,.833,0.4,0.9,1.3,1.7,0.9,0.1,0.9,1.0,7.1,2023
138,Donovan Mitchell,SG,26,CLE,5,5,41.4,9.0,20.8,.433,2.6,9.0,.289,6.4,11.8,.542,.495,2.6,3.6,.722,0.6,4.4,5.0,7.2,2.0,0.6,3.8,2.8,23.2,2023
139,Evan Mobley,PF,21,CLE,5,5,37.6,4.4,9.6,.458,0.0,0.2,.000,4.4,9.4,.468,.458,1.0,1.6,.625,3.0,7.0,10.0,2.0,0.6,1.2,2.4,2.6,9.8,2023
140,Malik Monk,SG,24,SAC,7,0,29.3,5.4,13.3,.409,1.9,5.6,.333,3.6,7.7,.463,.478,6.3,7.0,.898,0.9,4.6,5.4,3.6,0.7,0.4,2.0,2.1,19.0,2023
141,Moses Moody,SG,20,GSW,12,0,13.4,1.9,3.6,.535,1.1,1.8,.591,0.8,1.8,.476,.686,0.9,1.0,.917,0.6,2.0,2.6,0.7,0.4,0.3,0.2,1.5,5.8,2023
142,Wendell Moore Jr.,SG,21,MIN,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023
143,Ja Morant,PG,23,MEM,5,5,37.4,9.0,21.2,.425,2.6,6.2,.419,6.4,15.0,.427,.486,4.0,5.2,.769,1.6,5.2,6.8,7.0,1.8,0.2,3.4,2.4,24.6,2023
144,Marcus Morris,PF,33,LAC,3,2,22.7,3.3,9.7,.345,0.7,4.0,.167,2.7,5.7,.471,.379,1.3,1.3,1.000,0.3,3.7,4.0,0.0,0.3,0.3,0.3,2.0,8.7,2023
145,Dejounte Murray,SG,26,ATL,5,5,38.0,9.2,20.6,.447,2.8,7.4,.378,6.4,13.2,.485,.515,1.8,1.8,1.000,1.8,5.4,7.2,6.8,2.0,0.2,2.0,1.4,23.0,2023
146,Jamal Murray,PG,25,DEN,20,20,40.0,9.7,20.5,.473,3.0,7.5,.396,6.8,13.1,.517,.545,3.8,4.1,.926,0.8,4.9,5.7,7.1,1.5,0.3,2.5,2.1,26.1,2023
147,Keegan Murray,SF,22,SAC,7,7,27.7,3.7,8.3,.448,1.7,4.6,.375,2.0,3.7,.538,.552,0.6,0.9,.667,2.1,4.1,6.3,0.7,0.6,0.3,0.6,2.6,9.7,2023
148,Mike Muscala,C,31,BOS,6,0,3.5,0.3,0.7,.500,0.3,0.7,.500,0.0,0.0,,.750,0.5,0.7,.750,0.5,0.2,0.7,0.2,0.0,0.0,0.2,0.2,1.5,2023
149,Raul Neto,PG,30,CLE,2,0,3.5,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.5,1.0,.500,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,2023
150,Georges Niang,PF,29,PHI,11,0,14.3,1.6,3.3,.500,1.1,2.4,.462,0.5,0.9,.600,.667,0.0,0.0,,0.0,0.4,0.4,0.2,0.0,0.2,0.5,1.5,4.4,2023
151,Zeke Nnaji,PF,22,DEN,5,0,2.4,0.4,0.8,.500,0.2,0.6,.333,0.2,0.2,1.000,.625,0.0,0.0,,0.0,0.4,0.4,0.0,0.2,0.0,0.2,0.0,1.0,2023
152,Jaylen Nowell,SG,23,MIN,5,0,12.4,1.2,5.2,.231,0.6,1.8,.333,0.6,3.4,.176,.288,0.2,0.4,.500,0.8,0.2,1.0,0.6,0.0,0.0,0.4,0.8,3.2,2023
153,Royce O'Neale,SF,29,BRK,4,0,29.5,1.8,7.3,.241,1.0,5.5,.182,0.8,1.8,.429,.310,0.5,0.5,1.000,1.0,3.3,4.3,3.5,1.3,0.3,1.0,2.8,5.0,2023
154,Josh Okogie,SG,24,PHO,10,5,17.5,1.4,3.7,.378,0.2,1.4,.143,1.2,2.3,.522,.405,1.1,1.3,.846,1.2,0.9,2.1,1.3,0.6,0.2,0.3,1.8,4.1,2023
155,Onyeka Okongwu,C,22,ATL,6,0,21.8,2.5,4.2,.600,0.2,0.2,1.000,2.3,4.0,.583,.620,0.8,1.7,.500,3.2,3.2,6.3,1.2,0.3,1.3,1.2,3.0,6.0,2023
156,Isaac Okoro,SF,22,CLE,5,2,15.0,2.2,4.6,.478,0.8,2.6,.308,1.4,2.0,.700,.565,1.2,1.2,1.000,0.6,0.8,1.4,0.8,0.4,0.4,0.8,2.0,6.4,2023
157,Victor Oladipo,SG,30,MIA,2,0,22.5,5.0,9.5,.526,1.0,2.5,.400,4.0,7.0,.571,.579,0.5,1.5,.333,0.5,3.0,3.5,1.0,1.0,0.5,1.0,2.5,11.5,2023
158,Cedi Osman,SF,27,CLE,5,0,18.6,1.8,5.0,.360,1.2,4.0,.300,0.6,1.0,.600,.480,1.2,1.8,.667,0.2,2.8,3.0,1.0,0.4,0.2,1.0,2.4,6.0,2023
159,Chris Paul,PG,37,PHO,7,7,35.7,5.4,13.0,.418,1.3,4.0,.321,4.1,9.0,.460,.467,0.3,0.6,.500,0.7,4.3,5.0,7.4,1.7,0.7,1.0,2.3,12.4,2023
160,Cameron Payne,PG,28,PHO,7,4,21.7,3.3,6.9,.479,1.6,3.9,.407,1.7,3.0,.571,.594,0.0,0.4,.000,0.0,2.0,2.0,2.9,0.4,0.3,1.3,2.1,8.1,2023
161,Gary Payton II,SG,30,GSW,12,3,16.0,3.0,4.5,.667,0.3,1.3,.267,2.7,3.3,.821,.704,0.5,0.8,.667,1.8,1.8,3.7,0.8,0.7,0.5,0.9,1.6,6.8,2023
162,Mason Plumlee,C,32,LAC,5,0,18.2,2.8,3.2,.875,0.0,0.0,,2.8,3.2,.875,.875,2.6,2.8,.929,3.2,3.6,6.8,1.8,0.4,0.4,0.6,3.0,8.2,2023
163,Jordan Poole,PG,23,GSW,13,4,21.8,3.5,10.4,.341,1.2,4.8,.254,2.3,5.5,.417,.400,2.0,2.6,.765,0.3,1.8,2.2,3.5,0.8,0.2,1.2,2.5,10.3,2023
164,Michael Porter Jr.,SF,24,DEN,20,20,32.7,5.0,11.7,.423,2.3,6.6,.351,2.7,5.2,.515,.521,1.2,1.5,.793,1.0,7.1,8.1,1.6,0.5,0.6,0.5,2.1,13.4,2023
165,Bobby Portis,PF,27,MIL,5,2,21.4,4.0,8.2,.488,1.0,3.6,.278,3.0,4.6,.652,.549,0.6,0.6,1.000,2.0,6.2,8.2,1.2,0.6,0.4,0.8,3.0,9.6,2023
166,Norman Powell,SG,29,LAC,5,3,33.4,7.2,15.2,.474,2.6,6.4,.406,4.6,8.8,.523,.559,4.8,6.2,.774,0.8,2.2,3.0,2.2,0.8,0.4,1.6,3.2,21.8,2023
167,Jason Preston,PG,23,LAC,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
168,Taurean Prince,PF,28,MIN,5,1,20.0,2.4,6.6,.364,1.6,4.2,.381,0.8,2.4,.333,.485,1.4,1.8,.778,0.6,0.8,1.4,0.8,0.6,0.2,1.0,1.8,7.8,2023
169,Payton Pritchard,PG,25,BOS,10,0,5.7,1.2,2.2,.545,0.4,1.0,.400,0.8,1.2,.667,.636,0.4,0.5,.800,0.0,0.6,0.6,1.1,0.1,0.0,0.5,0.3,3.2,2023
170,Immanuel Quickley,SG,23,NYK,8,0,21.9,2.9,8.3,.348,1.1,4.6,.243,1.8,3.6,.483,.417,2.1,2.5,.850,0.3,1.4,1.6,1.0,0.5,0.0,1.1,1.4,9.0,2023
171,Julius Randle,PF,28,NYK,10,10,33.0,5.5,14.7,.374,1.7,6.6,.258,3.8,8.1,.469,.432,3.9,5.5,.709,1.7,6.6,8.3,3.6,0.5,0.3,3.5,2.4,16.6,2023
172,Austin Reaves,SG,24,LAL,16,16,36.2,5.6,12.1,.464,2.4,5.5,.443,3.2,6.6,.481,.564,3.2,3.6,.895,1.3,3.2,4.4,4.6,0.6,0.2,1.6,2.4,16.9,2023
173,Paul Reed,C,23,PHI,11,2,14.3,2.0,3.5,.579,0.0,0.0,,2.0,3.5,.579,.579,0.6,0.6,1.000,2.5,3.0,5.5,0.6,0.5,0.4,0.5,1.4,4.6,2023
174,Austin Rivers,SG,30,MIN,4,0,11.5,1.0,2.0,.500,0.5,1.5,.333,0.5,0.5,1.000,.625,0.0,0.0,,0.3,1.0,1.3,0.3,0.3,0.0,0.3,0.3,2.5,2023
175,Duncan Robinson,SF,28,MIA,23,1,18.2,3.3,6.9,.475,2.2,4.9,.442,1.1,2.0,.556,.633,0.3,0.3,.875,0.0,1.4,1.5,1.7,0.3,0.1,0.9,1.6,9.0,2023
176,Mitchell Robinson,C,24,NYK,11,11,27.1,2.6,4.4,.604,0.0,0.0,,2.6,4.4,.604,.604,1.2,3.0,.394,5.0,4.3,9.3,0.8,0.6,1.5,0.9,2.6,6.5,2023
177,David Roddy,PF,21,MEM,6,0,12.7,1.3,4.8,.276,1.0,3.3,.300,0.3,1.5,.222,.379,0.2,0.2,1.000,0.7,2.2,2.8,0.7,0.0,0.3,0.2,1.0,3.8,2023
178,Derrick Rose,PG,34,NYK,1,0,3.0,0.0,4.0,.000,0.0,1.0,.000,0.0,3.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023
179,Terrence Ross,SG,31,PHO,6,0,11.5,1.3,4.5,.296,1.0,3.7,.273,0.3,0.8,.400,.407,0.0,0.0,,0.0,1.3,1.3,0.2,0.2,0.3,0.2,1.0,3.7,2023
180,Ricky Rubio,PG,32,CLE,3,0,5.7,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.0,0.0,,0.7,1.3,2.0,1.0,0.3,0.0,1.7,1.7,0.0,2023
181,D'Angelo Russell,PG,26,LAL,16,15,29.6,5.2,12.2,.426,1.7,5.4,.310,3.5,6.8,.519,.495,1.3,1.6,.769,0.6,2.3,2.9,4.6,0.7,0.3,1.8,2.0,13.3,2023
182,Domantas Sabonis,C,26,SAC,7,7,34.7,7.0,14.1,.495,0.1,0.7,.200,6.9,13.4,.511,.500,2.3,4.0,.571,4.4,6.6,11.0,4.7,1.4,0.9,3.7,4.0,16.4,2023
183,Dennis Schröder,PG,29,LAL,16,3,26.1,2.6,6.4,.398,0.8,2.4,.333,1.8,4.0,.438,.461,1.4,1.8,.821,0.2,1.8,1.9,2.9,1.0,0.2,1.3,2.5,7.4,2023
184,Landry Shamet,SG,25,PHO,10,1,18.4,1.7,4.5,.378,1.1,2.9,.379,0.6,1.6,.375,.500,0.3,0.4,.750,0.3,1.4,1.7,1.1,0.2,0.1,0.4,1.5,4.8,2023
185,Day'Ron Sharpe,C,21,BRK,2,0,10.0,1.0,1.5,.667,0.0,0.0,,1.0,1.5,.667,.667,1.0,1.0,1.000,1.0,2.0,3.0,2.5,0.0,0.5,1.0,1.5,3.0,2023
186,Marcus Smart,PG,28,BOS,20,20,34.0,5.1,11.2,.453,2.2,6.1,.361,2.9,5.1,.564,.552,2.6,3.3,.800,1.1,3.0,4.0,5.1,1.3,0.3,2.3,1.9,14.9,2023
